timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687193154018,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154018,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154018,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154021,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154021,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154021,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154021,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154023,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154023,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154023,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154023,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154026,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154026,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154026,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154026,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154028,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154028,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154028,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154028,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154031,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154031,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154031,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154031,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154033,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154033,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154033,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154033,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154035,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154035,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154035,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154035,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154038,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154038,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154038,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154038,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154040,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154040,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154040,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154040,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154042,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154042,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154042,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154042,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154045,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154045,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154045,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154045,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154047,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154047,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154047,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154047,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154049,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154049,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154049,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154049,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154052,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154052,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154051,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154052,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154054,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154054,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154054,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154054,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154057,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154057,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154057,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154057,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154060,4,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154060,4,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154060,4,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154060,4,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154064,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154064,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154064,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154064,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154067,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154067,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154067,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154067,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154070,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154070,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154070,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154070,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154073,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154073,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154074,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154073,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154076,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154076,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154076,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154076,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154079,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154079,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154079,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154079,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154082,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154082,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154082,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154082,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154085,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154085,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154085,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154085,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154088,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154088,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154088,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154088,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154091,4,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154091,4,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154091,4,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154091,4,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154095,4,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154095,4,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154095,4,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154095,4,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,4,0,0
1687193154099,13,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,12,0,0
1687193154099,13,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,13,0,0
1687193154099,13,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,12,0,0
1687193154099,13,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,13,0,0
1687193154112,5,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,5,0,0
1687193154112,5,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,5,0,0
1687193154112,5,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,5,0,0
1687193154112,5,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,5,0,0
1687193154117,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154117,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154117,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154117,4,Search Products,200,,Order Service - Testing 1-1,text,true,,1748,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,4,0,0
1687193154121,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154121,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154121,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154121,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154125,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154125,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154124,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154124,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154127,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154127,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154127,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154127,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154130,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154130,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154130,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154130,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154133,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154132,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154132,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154132,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154135,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154135,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154135,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154135,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154138,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154138,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154138,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154137,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154140,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154140,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154140,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154140,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154143,2,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154143,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154143,2,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154143,2,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154145,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154145,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154145,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154145,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154148,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154148,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154148,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154148,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154151,2,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154151,2,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,2,0,0
1687193154151,2,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154151,2,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
1687193154153,3,Get All Products,200,,Order Service - Testing 1-1,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154153,3,Search Products,200,,Order Service - Testing 1-2,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154153,3,Search Products,200,,Order Service - Testing 1-3,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154153,3,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154156,3,Search Products,200,,Order Service - Testing 1-1,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154156,3,Search Products,200,,Order Service - Testing 1-4,text,true,,1777,348,4,4,http://localhost:9090/ms-cache/api/v1/product/search/active/,3,0,0
1687193154156,3,Get All Products,200,,Order Service - Testing 1-3,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154156,3,Get All Products,200,,Order Service - Testing 1-2,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,3,0,0
1687193154159,2,Get All Products,200,,Order Service - Testing 1-4,text,true,,1771,338,4,4,http://localhost:9090/ms-cache/api/v1/product/all/,2,0,0
